# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416390238;sda;144.24;0.13;34841.78;241.55;6.10;42.27;0.31;4.42
axle;60;1416390298;sda;3.11;0.00;537.34;172.99;0.01;2.88;0.22;0.07
axle;60;1416390358;sda;4.98;7.62;735.47;149.32;0.02;3.83;0.26;0.13
axle;60;1416390418;sda;7.34;128.99;853.47;133.94;0.03;3.88;0.20;0.15
axle;60;1416390478;sda;7.38;240.71;802.41;141.42;0.02;2.50;0.24;0.17
axle;59;1416390538;sda;134.90;2265.99;896.03;23.44;0.06;0.44;0.07;0.90
axle;60;1416390598;sda;1.12;0.00;131.51;117.73;0.00;0.00;0.00;0.00
axle;60;1416390658;sda;0.80;0.00;81.92;102.33;0.00;0.00;0.00;0.00
axle;60;1416390718;sda;0.52;0.00;52.18;100.90;0.00;0.00;0.00;0.00
axle;60;1416390778;sda;0.57;0.00;41.94;73.88;0.00;0.00;0.00;0.00
axle;60;1416390838;sda;1.00;0.00;141.40;141.33;0.00;0.27;0.13;0.01
axle;60;1416390898;sda;0.68;0.00;74.73;109.27;0.00;0.00;0.00;0.00
