# hostname;interval;timestamp;kbmemfree;kbmemused;%memused;kbbuffers;kbcached;kbcommit;%commit
axle;60;1416390971;22694272;241830152;91.42;130708;38323136;208196300;76.29
axle;60;1416391031;22258136;242266288;91.59;130768;38334004;208622464;76.44
axle;60;1416391091;19173564;245350860;92.75;130888;40405336;209335660;76.71
axle;60;1416391151;20664072;243860352;92.19;130964;40468188;208057244;76.24
axle;60;1416391211;20502336;244022088;92.25;131052;40480640;207924884;76.19
axle;60;1416391271;18311864;246212560;93.08;131196;42831476;208058244;76.24
axle;60;1416391331;18283060;246241364;93.09;131252;42846436;207769356;76.13
axle;60;1416391391;15931340;248593084;93.98;131360;45186700;208064436;76.24
axle;60;1416391451;16238740;248285684;93.86;131420;45192132;207477560;76.02
