# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416391611;0.00;381.14;909408.51;0.00;62328.18;0.00;0.00;0.00;0.00
axle;60;1416391671;0.00;369.05;877732.89;0.00;71507.39;0.00;0.00;0.00;0.00
axle;60;1416391731;0.00;487.15;723038.01;0.00;57938.56;0.00;0.00;0.00;0.00
axle;60;1416391791;0.00;350.32;804683.76;0.00;76511.84;0.00;0.00;0.00;0.00
axle;60;1416391851;0.00;398.60;829832.33;0.00;60521.41;0.00;0.00;0.00;0.00
axle;60;1416391911;0.00;461.69;782561.94;0.00;81977.22;0.00;0.00;0.00;0.00
axle;60;1416391971;0.00;409.20;737242.77;0.00;49568.49;0.00;0.00;0.00;0.00
axle;60;1416392031;0.00;366.55;782143.93;0.00;48244.08;0.00;0.00;0.00;0.00
axle;60;1416392091;0.00;400.40;712309.36;0.00;67210.41;0.00;0.00;0.00;0.00
axle;60;1416392151;0.13;80.59;47034.51;0.00;2959.41;0.00;0.00;0.00;0.00
axle;60;1416392211;0.00;27.16;37916.33;0.00;3548.70;0.00;0.00;0.00;0.00
